event_id,user_id,session_id,timestamp,event_type,product_id,product_category,product_price,discount_percentage,competitor_price,inventory_level,rating,review_count,user_location,device_type,search_query,dwell_time_seconds,page_position,purchase_label,return_label,promotion_flag,holiday_flag,seasonality_factor
E000000105,U000030,S0030-20250111-08,2025-01-11 10:10:00,view,P000036,Electronics,535.53,0.136,547.25,452,3.65,335,IL,desktop,fast shipping high resolution electronics,55,1,0,0,0,0,1.127
E000000626,U000065,S0065-20250111-44,2025-01-11 10:20:00,search,P000027,Fashion,46.43,0.114,48.36,454,4.72,328,CA,mobile,new streetwear fashion,89,1,0,0,0,0,1.127
E000000430,U000025,S0025-20250111-42,2025-01-11 10:54:00,purchase,P000031,Sports,39.64,0.134,44.17,496,3.5,443,GA,mobile,near me outdoor sports,71,1,1,0,1,0,1.127
E000000205,U000047,S0047-20250111-11,2025-01-11 11:14:00,add_to_cart,P000030,Beauty,39.64,0.121,39.93,702,4.41,157,NC,tablet,best daily care beauty,68,1,0,0,0,0,1.127
E000000729,U000046,S0046-20250111-50,2025-01-11 11:16:00,purchase,P000027,Fashion,46.43,0.091,47.14,490,4.72,328,CA,tablet,new streetwear fashion,36,2,1,0,0,0,1.127
E000000614,U000062,S0062-20250111-32,2025-01-11 11:20:00,search,P000006,Grocery,19.48,0.24,19.51,561,4.23,235,CA,mobile,best fresh grocery,28,3,0,0,0,0,1.127
E000000373,U000005,S0005-20250111-82,2025-01-11 12:09:00,view,P000018,Electronics,611.7,0.391,584.6,318,3.7,222,GA,mobile,fast shipping portable electronics,26,1,0,0,1,0,1.127
E000000006,U000065,S0065-20250111-06,2025-01-11 12:28:00,click,P000015,Fashion,41.47,0.09,43.69,389,4.09,348,CA,desktop,premium premium cotton fashion,24,1,0,0,0,0,1.127
E000000056,U000055,S0055-20250111-56,2025-01-11 12:30:00,purchase,P000030,Beauty,39.64,0.233,42.71,710,4.41,157,CO,desktop,discount hydrating beauty,9,1,1,0,0,0,1.127
E000000576,U000058,S0058-20250111-91,2025-01-11 12:33:00,view,P000017,Fashion,39.76,0.343,38.14,776,4.11,280,AZ,mobile,,47,4,0,0,0,0,1.127
E000000162,U000034,S0034-20250111-65,2025-01-11 13:09:00,view,P000040,Beauty,51.15,0.149,54.32,280,4.22,400,WA,tablet,discount daily care beauty,62,3,0,0,0,0,1.127
E000000271,U000001,S0001-20250111-77,2025-01-11 13:39:00,view,P000008,Sports,74.35,0.124,75.74,789,3.43,247,CA,mobile,top rated lightweight sports,50,1,0,0,0,0,1.127
E000000705,U000029,S0029-20250111-26,2025-01-11 15:32:00,view,P000013,Beauty,29.05,0.061,32.06,662,3.78,911,NC,mobile,near me refillable beauty,37,2,0,0,0,0,1.127
E000000380,U000062,S0062-20250111-89,2025-01-11 15:43:00,click,P000035,Fashion,56.62,0.124,49.88,241,4.47,166,CA,mobile,best seasonal fashion,59,1,0,0,0,0,1.127
E000000444,U000024,S0024-20250111-56,2025-01-11 16:34:00,view,P000009,Electronics,701.08,0.171,688.35,564,4.32,151,CO,desktop,top rated wireless electronics,37,1,0,0,1,0,1.127
E000000077,U000053,S0053-20250111-77,2025-01-11 16:52:00,view,P000019,Sports,70.52,0.107,74.8,429,4.49,464,WA,mobile,best training sports,39,1,0,0,0,0,1.127
E000000227,U000034,S0034-20250111-33,2025-01-11 17:22:00,view,P000018,Electronics,611.7,0.344,562.62,322,3.7,222,WA,tablet,new portable electronics,74,1,0,0,1,0,1.127
E000000654,U000017,S0017-20250111-72,2025-01-11 17:24:00,view,P000004,Beauty,49.56,0.072,43.54,143,4.44,357,FL,mobile,new refillable beauty,97,4,0,0,0,0,1.127
E000000256,U000038,S0038-20250111-62,2025-01-11 17:32:00,purchase,P000023,Grocery,16.79,0.287,15.68,637,4.71,205,FL,desktop,new family size grocery,27,1,1,0,0,0,1.127
E000000036,U000023,S0023-20250111-36,2025-01-11 17:35:00,view,P000036,Electronics,535.53,0.078,543.0,522,3.65,335,WA,desktop,fast shipping wireless electronics,49,1,0,0,0,0,1.127
E000000021,U000055,S0055-20250111-21,2025-01-11 17:40:00,view,P000030,Beauty,39.64,0.12,38.96,716,4.41,157,CO,desktop,new hydrating beauty,50,1,0,0,0,0,1.127
E000000300,U000041,S0041-20250111-09,2025-01-11 17:50:00,click,P000032,Grocery,23.55,0.134,25.79,424,4.85,175,IL,mobile,premium fresh grocery,19,1,0,0,0,0,1.127
E000000711,U000072,S0072-20250111-32,2025-01-11 18:19:00,view,P000016,Home,95.0,0.1,96.94,747,4.83,256,NC,mobile,new energy saving home,137,3,0,0,0,0,1.127
E000000786,U000066,S0066-20250111-10,2025-01-11 18:30:00,search,P000033,Home,161.72,0.099,153.28,189,3.48,206,IL,mobile,discount energy saving home,29,1,0,0,0,0,1.127
E000000462,U000062,S0062-20250111-74,2025-01-11 19:06:00,search,P000015,Fashion,41.47,0.079,43.0,399,4.09,348,CA,mobile,new premium cotton fashion,19,2,0,0,0,0,1.127
E000000236,U000032,S0032-20250111-42,2025-01-11 19:33:00,click,P000023,Grocery,16.79,0.172,17.68,617,4.71,205,IL,mobile,near me organic grocery,23,2,0,0,0,0,1.127
E000000394,U000041,S0041-20250111-06,2025-01-11 20:05:00,view,P000037,Electronics,370.04,0.115,364.89,738,3.93,113,IL,mobile,fast shipping portable electronics,45,1,0,0,0,0,1.127
E000000017,U000029,S0029-20250111-17,2025-01-11 20:05:00,search,P000033,Home,161.72,0.204,163.37,195,3.48,206,NC,mobile,new durable home,77,836,0,0,1,0,1.127
E000000743,U000003,S0003-20250111-64,2025-01-11 20:08:00,view,P000017,Fashion,39.76,0.186,39.64,708,4.11,280,IL,mobile,top rated streetwear fashion,25,1,0,0,0,0,1.127
E000000583,U000026,S0026-20250111-01,2025-01-11 21:35:00,add_to_cart,P000040,Beauty,51.15,0.114,54.96,325,4.22,400,NC,mobile,discount clean formula beauty,25,2,0,0,0,0,1.127
E000000233,U000005,S0005-20250112-39,2025-01-12 00:07:00,search,P000037,Electronics,370.04,0.055,386.42,778,3.93,113,GA,mobile,top rated smart electronics,110,1,0,0,0,0,1.127
E000000228,U000051,S0051-20250112-34,2025-01-12 00:19:00,add_to_cart,P000039,Home,104.1,0.02,94.12,258,4.74,195,AZ,desktop,top rated modern home,11,1,0,0,0,0,1.127
E000000120,U000007,S0007-20250112-23,2025-01-12 01:03:00,view,P000027,Fashion,46.43,0.091,43.36,435,4.72,328,NC,mobile,new seasonal fashion,65,1,0,0,0,0,1.127
E000000022,U000030,S0030-20250112-22,2025-01-12 01:48:00,click,P000005,Electronics,298.98,0.109,296.71,54,4.06,409,IL,desktop,top rated wireless electronics,53,1,0,0,0,0,1.127
E000000446,U000002,S0002-20250112-58,2025-01-12 02:48:00,view,P000016,Home,95.0,0.053,91.61,784,4.83,256,CO,mobile,near me minimal home,46,1,0,0,0,0,1.127
E000000790,U000040,S0040-20250112-14,2025-01-12 05:05:00,purchase,P000005,Electronics,298.98,0.189,299.63,63,4.06,409,FL,mobile,near me portable electronics,28,2,1,0,0,0,1.127
E000000226,U000080,S0080-20250112-32,2025-01-12 05:09:00,view,P000018,Electronics,611.7,0.247,565.15,327,3.7,222,CO,mobile,,102,1,0,0,1,0,1.127
E000000468,U000001,S0001-20250112-80,2025-01-12 05:44:00,search,P000016,Home,95.0,0.146,91.61,724,4.83,256,CA,mobile,premium compact home,39,1,0,0,0,0,1.127
E000000285,U000029,S0029-20250112-91,2025-01-12 06:19:00,click,P000006,Grocery,19.48,0.039,20.23,610,4.23,235,NC,mobile,new family size grocery,31,17,0,0,0,0,1.127
E000000407,U000078,S0078-20250112-19,2025-01-12 06:20:00,click,P000016,Home,95.0,0.138,87.01,764,4.83,256,GA,mobile,near me energy saving home,50,35,0,0,0,0,1.127
E000000596,U000021,S0021-20250112-14,2025-01-12 06:33:00,add_to_cart,P000030,Beauty,39.64,0.044,37.24,769,4.41,157,CA,mobile,near me brightening beauty,120,1,0,0,0,0,1.127
E000000310,U000055,S0055-20250112-19,2025-01-12 09:27:00,search,P000040,Beauty,51.15,0.046,42.43,385,4.22,400,CO,mobile,premium hydrating beauty,24,1,0,0,0,0,1.127
E000000076,U000030,S0030-20250112-76,2025-01-12 09:30:00,view,P000015,Fashion,41.47,0.077,38.2,382,4.09,348,IL,desktop,best tailored fashion,44,1,0,0,0,0,1.127
E000000284,U000080,S0080-20250112-90,2025-01-12 09:36:00,click,P000008,Sports,74.35,0.038,60.04,767,3.43,247,CO,mobile,best breathable sports,69,5,0,0,0,0,1.127
E000000655,U000025,S0025-20250112-73,2025-01-12 09:47:00,click,P000008,Sports,74.35,0.052,68.05,712,3.43,247,GA,mobile,top rated training sports,17,1,0,0,0,0,1.127
E000000698,U000008,S0008-20250112-19,2025-01-12 10:55:00,click,P000017,Fashion,39.76,0.11,40.84,696,4.11,280,FL,mobile,new premium cotton fashion,32,9,0,0,0,0,1.127
E000000700,U000012,S0012-20250112-21,2025-01-12 11:32:00,view,P000024,Grocery,15.33,0.26,14.3,743,4.25,295,GA,mobile,top rated high protein grocery,18,4,0,0,0,0,1.127
E000000070,U000009,S0009-20250112-70,2025-01-12 11:47:00,view,P000027,Fashion,46.43,0.114,48.93,507,4.72,328,NY,desktop,top rated streetwear fashion,67,1,0,0,0,0,1.127
E000000794,U000053,S0053-20250112-18,2025-01-12 14:09:00,view,P000032,Grocery,23.55,0.266,23.11,505,4.85,175,WA,desktop,new fresh grocery,69,3,0,0,1,0,1.127
E000000723,U000065,S0065-20250112-44,2025-01-12 14:13:00,click,P000038,Fashion,67.55,0.309,65.89,299,3.54,137,CA,tablet,top rated classic fashion,46,11,0,0,1,0,1.127
E000000042,U000071,S0071-20250112-42,2025-01-12 14:41:00,view,P000036,Electronics,535.53,0.018,549.78,401,3.65,335,FL,mobile,fast shipping smart electronics,11,1,0,0,0,0,1.127
E000000222,U000042,S0042-20250112-28,2025-01-12 14:48:00,click,P000015,Fashion,41.47,0.227,38.31,465,4.09,348,AZ,mobile,near me streetwear fashion,31,3,0,0,1,0,1.127
E000000747,U000037,S0037-20250112-68,2025-01-12 15:11:00,view,P000036,Electronics,535.53,0.074,545.53,459,3.65,335,CA,desktop,best smart electronics,51,1,0,0,0,0,1.127
E000000242,U000035,S0035-20250112-48,2025-01-12 15:48:00,purchase,P000002,Fashion,49.43,0.071,46.64,520,4.57,590,NC,mobile,top rated streetwear fashion,10,2,1,1,0,0,1.127
E000000221,U000022,S0022-20250112-27,2025-01-12 15:50:00,view,P000024,Grocery,15.33,0.034,16.02,762,4.25,295,WA,mobile,premium organic grocery,55,1,0,0,0,0,1.127
E000000415,U000067,S0067-20250112-27,2025-01-12 16:15:00,view,P000036,Electronics,535.53,0.18,550.91,433,3.65,335,CA,mobile,near me high resolution electronics,11,3,0,0,0,0,1.127
E000000746,U000064,S0064-20250112-67,2025-01-12 16:21:00,purchase,P000028,Electronics,348.12,0.255,386.86,265,4.14,157,NC,desktop,near me smart electronics,10,19,1,0,1,0,1.127
E000000146,U000067,S0067-20250112-49,2025-01-12 17:33:00,click,P000016,Home,95.0,0.064,105.75,773,4.83,256,CA,mobile,discount compact home,70,1,0,0,0,0,1.127
E000000597,U000073,S0073-20250112-15,2025-01-12 18:33:00,add_to_cart,P000019,Sports,70.52,0.103,62.49,447,4.49,464,NC,mobile,top rated lightweight sports,12,1,0,0,0,0,1.127
E000000367,U000080,S0080-20250112-76,2025-01-12 19:00:00,click,P000030,Beauty,39.64,0.063,45.24,695,4.41,157,CO,desktop,premium hydrating beauty,17,11,0,0,0,0,1.127
E000000114,U000004,S0004-20250112-17,2025-01-12 19:15:00,view,P000035,Fashion,56.62,0.223,58.04,304,4.47,166,FL,desktop,best seasonal fashion,13,1,0,0,1,0,1.127
E000000623,U000039,S0039-20250112-41,2025-01-12 22:51:00,add_to_cart,P000015,Fashion,41.47,0.221,39.45,464,4.09,348,FL,desktop,premium classic fashion,23,1,0,0,1,0,1.127
E000000708,U000043,S0043-20250112-29,2025-01-12 23:58:00,add_to_cart,P000040,Beauty,51.15,0.132,43.35,328,4.22,400,WA,desktop,premium brightening beauty,15,2,0,0,0,0,1.127
E000000771,U000035,S0035-20250113-92,2025-01-13 00:08:00,view,P000010,Fashion,55.71,0.243,53.8,512,4.63,309,NC,mobile,fast shipping tailored fashion,55,1,0,0,0,0,1.032
E000000463,U000010,S0010-20250113-75,2025-01-13 01:19:00,click,P000016,Home,95.0,0.055,96.76,774,4.83,256,WA,mobile,top rated minimal home,8,1,0,0,0,0,1.032
E000000051,U000035,S0035-20250113-51,2025-01-13 01:33:00,purchase,P000001,Sports,100.43,0.025,104.22,726,4.25,369,NC,mobile,top rated lightweight sports,28,1,1,0,0,0,1.032
E000000707,U000035,S0035-20250113-28,2025-01-13 01:44:00,click,P000009,Electronics,701.08,0.053,765.46,554,4.32,151,NC,mobile,near me smart electronics,65,4,0,0,0,0,1.032
E000000479,U000027,S0027-20250113-91,2025-01-13 02:09:00,purchase,P000018,Electronics,611.7,0.212,596.84,357,3.7,222,CO,tablet,new gaming electronics,50,2,1,0,1,0,1.032
E000000533,U000016,S0016-20250113-48,2025-01-13 02:26:00,purchase,P000013,Beauty,29.05,0.371,30.67,655,3.78,911,IL,desktop,new daily care beauty,41,1,1,0,0,0,1.032
E000000618,U000079,S0079-20250113-36,2025-01-13 02:29:00,add_to_cart,P000002,Fashion,49.43,0.061,46.6,535,4.57,590,CO,mobile,premium streetwear fashion,25,1,0,0,0,0,1.032
E000000157,U000021,S0021-20250113-60,2025-01-13 02:42:00,view,P000028,Electronics,348.12,0.059,331.86,234,4.14,157,CA,desktop,premium wireless electronics,17,3,0,0,0,0,1.032
E000000554,U000042,S0042-20250113-69,2025-01-13 03:38:00,view,P000006,Grocery,19.48,0.13,18.71,599,4.23,235,AZ,mobile,premium fresh grocery,18,4,0,0,0,0,1.032
E000000102,U000060,S0060-20250113-05,2025-01-13 04:19:00,view,P000010,Fashion,55.71,0.298,56.16,439,4.63,309,GA,mobile,top rated classic fashion,107,12,0,0,0,0,1.032
E000000569,U000019,S0019-20250113-84,2025-01-13 04:22:00,view,P000040,Beauty,51.15,0.386,49.18,418,4.22,400,TX,mobile,best refillable beauty,43,1,0,0,1,0,1.032
E000000774,U000077,S0077-20250113-95,2025-01-13 04:42:00,view,P000024,Grocery,15.33,0.22,15.22,748,4.25,295,CO,desktop,fast shipping family size grocery,45,6,0,0,1,0,1.032
E000000011,U000020,S0020-20250113-11,2025-01-13 05:01:00,purchase,P000022,Home,108.23,0.047,111.72,877,3.83,252,NY,mobile,fast shipping compact home,19,7,1,0,0,0,1.032
E000000312,U000029,S0029-20250113-21,2025-01-13 05:19:00,view,P000024,Grocery,15.33,0.285,12.99,817,4.25,295,NC,desktop,top rated high protein grocery,64,2,0,0,1,0,1.032
E000000447,U000079,S0079-20250113-59,2025-01-13 06:01:00,click,P000002,Fashion,49.43,0.209,49.59,518,4.57,590,CO,mobile,new seasonal fashion,11,1,0,0,0,0,1.032
E000000138,U000056,S0056-20250113-41,2025-01-13 06:13:00,view,P000016,Home,95.0,0.184,89.58,777,4.83,256,TX,desktop,discount durable home,37,1,0,0,0,0,1.032
E000000215,U000059,S0059-20250113-21,2025-01-13 07:11:00,view,P000005,Electronics,298.98,0.036,287.25,79,4.06,409,AZ,mobile,best high resolution electronics,27,21,0,0,0,0,1.032
E000000666,U000045,S0045-20250113-84,2025-01-13 07:57:00,view,P000011,Home,156.14,0.142,162.87,476,3.98,152,IL,mobile,new modern home,43,1,0,0,0,0,1.032
E000000489,U000034,S0034-20250113-04,2025-01-13 08:08:00,search,P000013,Beauty,29.05,0.134,31.28,700,3.78,911,WA,tablet,premium daily care beauty,11,2,0,0,0,0,1.032
E000000526,U000011,S0011-20250113-41,2025-01-13 09:43:00,view,P000026,Electronics,205.52,0.167,205.82,210,3.56,423,WA,mobile,premium wireless electronics,33,1,0,0,0,0,1.032
E000000344,U000062,S0062-20250113-53,2025-01-13 11:08:00,view,P000024,Grocery,15.33,0.236,15.72,799,4.25,295,CA,tablet,discount organic grocery,2,2,0,0,0,0,1.032
E000000545,U000069,S0069-20250113-60,2025-01-13 12:06:00,view,P000002,Fashion,49.43,0.01,42.96,540,4.57,590,WA,desktop,new tailored fashion,24,2,0,0,0,0,1.032
E000000267,U000053,S0053-20250113-73,2025-01-13 12:16:00,search,P000030,Beauty,39.64,0.065,39.06,716,4.41,157,WA,desktop,discount refillable beauty,91,1,0,0,0,0,1.032
E000000575,U000063,S0063-20250113-90,2025-01-13 15:04:00,click,P000020,Beauty,70.21,0.261,69.73,678,3.63,139,WA,mobile,top rated refillable beauty,37,2,0,0,0,0,1.032
E000000784,U000036,S0036-20250113-08,2025-01-13 16:25:00,purchase,P000016,Home,95.0,0.18,104.04,732,4.83,256,TX,mobile,best energy saving home,42,1,1,0,1,0,1.032
E000000451,U000021,S0021-20250113-63,2025-01-13 16:41:00,view,P000002,Fashion,49.43,0.085,54.55,484,4.57,590,CA,desktop,fast shipping classic fashion,87,8,0,0,0,0,1.032
E000000620,U000079,S0079-20250113-38,2025-01-13 17:04:00,view,P000018,Electronics,611.7,0.133,510.96,438,3.7,222,CO,mobile,top rated portable electronics,20,1,0,0,0,0,1.032
E000000225,U000019,S0019-20250113-31,2025-01-13 17:25:00,view,P000032,Grocery,23.55,0.027,27.56,464,4.85,175,TX,mobile,new family size grocery,11,1,0,0,0,0,1.032
E000000133,U000027,S0027-20250113-36,2025-01-13 17:31:00,view,P000016,Home,95.0,0.213,102.96,770,4.83,256,CO,desktop,new modern home,29,2,0,0,1,0,1.032
E000000229,U000030,S0030-20250113-35,2025-01-13 18:01:00,view,P000029,Electronics,245.14,0.179,244.04,247,4.42,229,IL,desktop,new smart electronics,65,29,0,0,0,0,1.032
E000000582,U000029,S0029-20250113-00,2025-01-13 19:36:00,view,P000006,Grocery,19.48,0.144,18.92,548,4.23,235,NC,mobile,fast shipping organic grocery,17,1,0,0,0,0,1.032
E000000566,U000013,S0013-20250113-81,2025-01-13 20:27:00,view,P000040,Beauty,51.15,0.098,49.26,355,4.22,400,FL,mobile,near me clean formula beauty,14,5,0,0,0,0,1.032
E000000647,U000020,S0020-20250113-65,2025-01-13 21:23:00,click,P000009,Electronics,701.08,0.009,721.8,513,4.32,151,NY,mobile,near me high resolution electronics,14,24,0,0,0,0,1.032
E000000636,U000038,S0038-20250113-54,2025-01-13 21:39:00,view,P000003,Grocery,16.87,0.227,18.06,409,4.21,149,FL,desktop,best high protein grocery,105,2,0,0,1,0,1.032
E000000360,U000059,S0059-20250113-69,2025-01-13 22:20:00,view,P000013,Beauty,29.05,0.106,26.77,679,3.78,911,AZ,mobile,new brightening beauty,34,1,0,0,0,0,1.032
E000000375-DUP,U000017,S0017-20250113-84,2025-01-13 22:38:00,click,P000018,Electronics,611.7,0.156,566.99,300,3.7,222,FL,mobile,best wireless electronics,72,4,0,0,0,0,1.032
E000000375,U000017,S0017-20250113-84,2025-01-13 22:38:00,click,P000018,Electronics,611.7,0.156,566.99,300,3.7,222,FL,mobile,best wireless electronics,72,4,0,0,0,0,1.032
E000000646,U000064,S0064-20250113-64,2025-01-13 22:40:00,view,P000017,Fashion,39.76,0.385,37.68,779,4.11,280,NC,desktop,near me classic fashion,95,1,0,0,1,0,1.032
E000000704,U000077,S0077-20250113-25,2025-01-13 23:28:00,purchase,P000025,Sports,103.41,0.126,104.8,569,3.86,96,CO,desktop,premium outdoor sports,28,2,1,1,0,0,1.032
E000000183,U000014,S0014-20250113-86,2025-01-13 23:46:00,purchase,P000005,Electronics,298.98,0.142,297.91,79,4.06,409,TX,desktop,near me high resolution electronics,65,1,1,0,0,0,1.032
E000000092,U000002,S0002-20250114-92,2025-01-14 00:47:00,add_to_cart,P000039,Home,104.1,0.102,129.27,247,4.74,195,CO,mobile,best energy saving home,116,15,0,0,0,0,1.032
E000000732,U000043,S0043-20250114-53,2025-01-14 01:27:00,click,P000038,Fashion,67.55,0.159,70.86,324,3.54,137,WA,desktop,fast shipping streetwear fashion,26,1,0,0,0,0,1.032
E000000749,U000004,S0004-20250114-70,2025-01-14 01:56:00,click,P000037,Electronics,370.04,0.12,306.71,774,3.93,113,FL,desktop,best wireless electronics,57,1,0,0,0,0,1.032
E000000680,U000066,S0066-20250114-01,2025-01-14 02:20:00,purchase,P000036,Electronics,535.53,0.214,609.5,401,3.65,335,IL,mobile,best portable electronics,43,1,1,0,0,0,1.032
E000000442,U000070,S0070-20250114-54,2025-01-14 02:33:00,search,P000017,Fashion,39.76,0.098,40.74,752,4.11,280,WA,mobile,premium streetwear fashion,15,1,0,0,0,0,1.032
E000000299,U000070,S0070-20250114-08,2025-01-14 02:35:00,click,P000011,Home,156.14,0.06,137.27,479,3.98,152,WA,tablet,premium minimal home,59,1,0,0,0,0,1.032
E000000331,U000049,S0049-20250114-40,2025-01-14 03:19:00,view,P000038,Fashion,67.55,0.191,74.59,322,3.54,137,IL,desktop,best seasonal fashion,12,1,0,0,1,0,1.032
E000000033,U000022,S0022-20250114-33,2025-01-14 04:21:00,search,P000016,Home,95.0,0.111,108.07,712,4.83,256,WA,mobile,best compact home,30,1,0,0,0,0,1.032
E000000633,U000004,S0004-20250114-51,2025-01-14 04:28:00,click,P000023,Grocery,16.79,0.119,17.32,682,4.71,205,FL,desktop,best high protein grocery,135,1,0,0,0,0,1.032
E000000026,U000010,S0010-20250114-26,2025-01-14 06:07:00,click,P000029,Electronics,245.14,0.369,271.38,232,4.42,229,WA,mobile,new high resolution electronics,6,475,0,0,0,0,1.032
E000000736,U000048,S0048-20250114-57,2025-01-14 06:17:00,search,P000003,Grocery,16.87,0.36,17.15,340,4.21,149,FL,mobile,top rated organic grocery,43,1,0,0,1,0,1.032
E000000027,U000026,S0026-20250114-27,2025-01-14 06:48:00,view,P000006,Grocery,19.48,0.119,19.89,586,4.23,235,NC,mobile,top rated high protein grocery,49,1,0,0,0,0,1.032
E000000412,U000028,S0028-20250114-24,2025-01-14 06:53:00,view,P000038,Fashion,67.55,0.093,64.77,327,3.54,137,CA,mobile,fast shipping premium cotton fashion,29,1,0,0,0,0,1.032
E000000261,U000045,S0045-20250114-67,2025-01-14 07:09:00,search,P000024,Grocery,15.33,0.12,14.39,747,4.25,295,IL,mobile,best organic grocery,30,1,0,0,0,0,1.032
E000000041,U000079,S0079-20250114-41,2025-01-14 08:18:00,view,P000029,Electronics,245.14,0.358,244.26,249,4.42,229,CO,mobile,discount high resolution electronics,18,1,0,0,0,0,1.032
E000000379,U000029,S0029-20250114-88,2025-01-14 08:31:00,purchase,P000016,Home,95.0,0.018,99.91,791,4.83,256,NC,mobile,premium energy saving home,29,2,1,0,0,0,1.032
E000000268,U000054,S0054-20250114-74,2025-01-14 08:58:00,purchase,P000029,Electronics,245.14,0.118,231.39,203,4.42,229,TX,desktop,near me portable electronics,41,4,1,0,0,0,1.032
E000000125,U000069,S0069-20250114-28,2025-01-14 09:33:00,click,P000018,Electronics,611.7,0.174,585.63,343,3.7,222,WA,desktop,near me portable electronics,170,3,0,0,0,0,1.032
E000000603,U000017,S0017-20250114-21,2025-01-14 09:40:00,view,P000011,Home,156.14,0.173,157.77,451,3.98,152,FL,desktop,discount minimal home,56,1,0,0,1,0,1.032
E000000332,U000062,S0062-20250114-41,2025-01-14 09:53:00,search,P000029,Electronics,245.14,0.196,246.09,272,4.42,229,CA,mobile,near me portable electronics,73,1,0,0,0,0,1.032
E000000314,U000042,S0042-20250114-23,2025-01-14 10:14:00,view,P000030,Beauty,39.64,0.065,41.78,705,4.41,157,AZ,mobile,new clean formula beauty,42,4,0,0,0,0,1.032
E000000352,U000079,S0079-20250114-61,2025-01-14 10:16:00,view,P000036,Electronics,535.53,0.012,549.36,473,3.65,335,CO,mobile,discount wireless electronics,43,1,0,0,0,0,1.032
E000000772,U000039,S0039-20250114-93,2025-01-14 11:24:00,view,P000013,Beauty,29.05,0.031,29.29,685,3.78,911,FL,desktop,new brightening beauty,19,3,0,0,0,0,1.032
E000000717,U000047,S0047-20250114-38,2025-01-14 11:34:00,add_to_cart,P000003,Grocery,16.87,0.116,16.11,406,4.21,149,NC,tablet,near me family size grocery,55,2,0,0,0,0,1.032
E000000128,U000033,S0033-20250114-31,2025-01-14 11:38:00,view,P000010,Fashion,55.71,0.064,55.64,470,4.63,309,WA,mobile,fast shipping streetwear fashion,54,1,0,0,0,0,1.032
E000000317,U000020,S0020-20250114-26,2025-01-14 11:47:00,click,P000009,Electronics,701.08,0.12,673.28,524,4.32,151,NY,mobile,discount high resolution electronics,31,1,0,0,0,0,1.032
E000000709,U000017,S0017-20250114-30,2025-01-14 12:00:00,purchase,P000026,Electronics,205.52,0.077,210.72,190,3.56,423,FL,mobile,premium smart electronics,8,1,1,0,0,0,1.032
E000000642,U000068,S0068-20250114-60,2025-01-14 13:04:00,purchase,P000039,Home,104.1,0.223,97.38,226,4.74,195,WA,mobile,top rated compact home,37,6,1,0,1,0,1.032
E000000395,U000008,S0008-20250114-07,2025-01-14 13:54:00,view,P000009,Electronics,701.08,0.002,662.69,502,4.32,151,FL,mobile,premium wireless electronics,34,2,0,0,0,0,1.032
E000000601,U000051,S0051-20250114-19,2025-01-14 14:00:00,view,P000017,Fashion,39.76,0.056,41.27,779,4.11,280,AZ,tablet,new seasonal fashion,94,1,0,0,0,0,1.032
E000000208,U000027,S0027-20250114-14,2025-01-14 14:07:00,add_to_cart,P000003,Grocery,16.87,0.101,17.32,368,4.21,149,CO,desktop,top rated family size grocery,62,1,0,0,0,0,1.032
E000000798,U000031,S0031-20250114-22,2025-01-14 14:18:00,view,P000022,Home,108.23,0.178,118.83,816,3.83,252,NY,tablet,near me durable home,20,2,0,0,0,0,1.032
E000000099,U000075,S0075-20250114-02,2025-01-14 14:20:00,view,P000021,Sports,38.68,0.078,41.82,652,4.31,88,NC,mobile,best training sports,48,1,0,0,0,0,1.032
E000000025,U000078,S0078-20250114-25,2025-01-14 15:34:00,click,P000012,Grocery,13.35,0.164,12.82,704,3.94,109,GA,mobile,premium organic grocery,85,1,0,0,0,0,1.032
E000000132,U000038,S0038-20250114-35,2025-01-14 15:37:00,view,P000027,Fashion,46.43,0.074,,462,4.72,328,FL,desktop,top rated seasonal fashion,45,4,0,0,0,0,1.032
E000000792,U000044,S0044-20250114-16,2025-01-14 16:27:00,click,P000018,Electronics,611.7,0.118,615.99,367,3.7,222,AZ,tablet,near me gaming electronics,40,567,0,0,0,0,1.032
E000000691,U000029,S0029-20250114-12,2025-01-14 16:58:00,add_to_cart,P000036,Electronics,535.53,0.021,472.98,387,3.65,335,NC,mobile,top rated high resolution electronics,25,1,0,0,0,0,1.032
E000000773,U000023,S0023-20250114-94,2025-01-14 18:13:00,view,P000008,Sports,74.35,0.008,83.97,804,3.43,247,WA,desktop,fast shipping breathable sports,27,1,0,0,0,0,1.032
E000000172,U000011,S0011-20250114-75,2025-01-14 18:14:00,click,P000022,Home,108.23,0.074,111.16,843,3.83,252,WA,mobile,new compact home,48,1,0,0,0,0,1.032
E000000266,U000074,S0074-20250114-72,2025-01-14 19:40:00,view,P000030,Beauty,39.64,0.101,41.83,728,4.41,157,GA,tablet,top rated brightening beauty,16,2,0,0,0,0,1.032
E000000075,U000068,S0068-20250114-75,2025-01-14 20:09:00,click,P000017,Fashion,39.76,0.054,40.5,734,4.11,280,WA,mobile,fast shipping premium cotton fashion,21,2,0,0,0,0,1.032
E000000066,U000061,S0061-20250114-66,2025-01-14 20:25:00,search,P000019,Sports,70.52,0.26,78.74,454,4.49,464,AZ,mobile,discount lightweight sports,27,1,0,0,0,0,1.032
E000000193,U000068,S0068-20250114-96,2025-01-14 22:11:00,click,P000010,Fashion,55.71,0.105,62.12,484,4.63,309,WA,mobile,best tailored fashion,15,3,0,0,0,0,1.032
